Title,Dialogue Ratio,Parenthetical Ratio,Words per Line,Dialogue Sentiment,Number of Scenes
FEAR LOATHING IN LAS VEGAS,0.5056024226692624,0.15443037974683543,14.79367088607595,0.021850132814094533,109
FEAST,0.8257057192962607,0.05144694533762058,15.644158628081458,0.0012778668767526565,103
FATHER'S VOICE (TOM),0.4131515228749841,0.08879492600422834,10.281183932346723,0.07239698685465071,261
FIELD OF DREAMS,0.8247356753069577,0.022482893450635387,18.91006842619746,0.06065408679214649,48
JACK,0.4094394453975701,0.07621247113163972,9.00230946882217,0.05856280724924792,240
THE FIGHTER,0.7145192563585903,0.1676300578034682,21.727167630057803,0.004762876497000725,22
FINAL DESTINATION,0.3033365754641181,0.11981566820276497,11.018433179723502,0.02791572196355594,101
BARBARA,0.15594541910331383,0.1047008547008547,8.376068376068377,0.05340070850613025,143
FLASH GORDON,0.7022224579642498,0.021021021021021023,19.87837837837838,0.05901666444465349,149
FLIGHT,0.698186449930248,0.06696428571428571,20.555357142857144,0.06029699776664771,131
THE FLINTSTONES,0.3176624836111631,0.36342592592592593,11.777777777777779,0.1357193714144934,32
FORREST,0.8304111594928905,0.03693444136657433,19.898430286241922,0.05293182644172373,192
VOICE-OVER,0.8731473585901652,0.1782477341389728,21.654582074521652,0.054593561672924465,37
FOXCATCHER,0.7652677013499862,0.03967168262653899,22.79890560875513,0.09013327821619593,148
FRACTURE,0.4686449672740138,0.016853932584269662,11.906741573033708,-0.047480177634419266,134
FRANCES,0.8283592953850634,0.24913793103448276,19.620689655172413,0.06099607308475142,144
FRANKENSTEIN,0.8435521492835721,0.13731656184486374,26.535639412997902,0.01761666854210483,0
FRANKENWEENIE,0.24053529330189988,0.033264033264033266,7.212058212058212,0.12331394039486519,134
FREAKED,0.8473740335910424,0.04033214709371293,22.622775800711743,0.029301783399243955,73
THE FRENCH CONNECTION,0.27209214501510576,0.12142857142857143,10.292857142857143,0.06720773509691716,184
BUTCH'S VOICE,0.783823893148652,0.16793066088840736,24.033586132177682,0.023897009609408586,210
SLOW DISSOLVE TO:,0.00168,69.0,42.0,0.2,196
CAMP CRYSTAL LAKE,0.6651448540187127,0.1870824053452116,26.28285077951002,0.04213301623331865,135
FRIGHT NIGHT,0.8297956969806545,0.1639135959339263,29.158831003811944,-0.044862995758362695,142
FRIGHT NIGHT,0.7782356246488107,0.024572649572649572,17.756410256410255,-0.010150416215701579,110
FROM DUSK TILL DAWN,0.0009338653535953816,84.0,22.0,0.15625,33
FROM HERE TO ETERNITY,0.8298075090527921,0.06367292225201072,20.427613941018766,0.055523728299095486,107
FROZEN,0.25772311212814647,0.12183908045977011,4.142528735632184,0.1393798580337042,60
FROZEN RIVER,0.2975709511696344,0.06375838926174497,6.67337807606264,0.034994326145877455,153
FROZEN,0.3469870648858976,0.08095676172953081,6.070837166513339,0.040259335801831365,99
FRUITVALE STATION,0.39827269568670276,0.06397774687065369,11.159944367176633,0.07006026592455149,114
FUNNY PEOPLE,0.8591832261835184,0.03201347935973041,19.815501263689974,0.06535870805977027,167
G.I. JANE,0.4624714361047636,0.12529550827423167,12.439716312056738,0.05607507121305829,183
G.I. JOE: THE RISE OF COBRA,0.8159518323050621,0.0585480093676815,25.707259953161593,0.041018488563380195,198
REVISED,0.25146198830409355,0.10387984981226533,10.171464330413016,0.017301522142682376,0
GAME,0.7485166014392122,0.03633916554508748,15.959623149394348,0.047012172527548406,112
GAMER,0.20484829649197778,0.18090452261306533,8.83249581239531,0.034120701032788914,157
GANDHI,0.8830697895612888,0.28633217993079585,38.55103806228374,0.027306995486232534,0
SHOOTING DRAFT,0.8385241186621744,0.06182795698924731,18.28673835125448,0.011667274035174865,153
GARDEN STATE,0.8122249970269949,0.027777777777777776,16.261904761904763,0.07245715733742797,60
,0.2804276625381169,0.5118483412322274,11.76777251184834,0.05797336721249765,159
GET CARTER,0.8321705178262818,0.17663817663817663,18.51994301994302,0.006439888605820239,147
GET LOW,0.85006105006105,0.04230769230769231,22.314102564102566,0.06377524795963803,133
GET ON UP,0.3826145267170184,0.025555555555555557,12.045555555555556,0.12940146957770968,169
CHAIRMAN,0.1799859933079138,0.2948717948717949,7.413461538461538,0.1671164541164542,180
GHOST RIDER,0.8182262123887156,0.07116564417177915,26.72638036809816,-0.01766476322709831,162
DANIEL CLOWES,0.8102832244008714,0.1472,14.8768,0.04020915792182351,109
SHOOTING DRAFT,0.8650654689403167,0.2123629112662014,22.65902293120638,0.03131635413113512,100
WIPE TO:,0.0,125.5,0.0,0.0,155
THE REAL GHOSTBUSTERS,0.003975014196479273,71.0,28.0,0.0,58
GINGER SNAPS,0.8666787675273404,0.048177083333333336,24.868489583333332,0.0004412394847617372,115
THE GIRL WITH THE DRAGON TATTOO,0.3428321869199694,0.07285828662930344,10.056044835868695,0.0669057129680687,351
GLENGARRY GLEN ROSS,0.7664622767262064,0.21021021021021022,11.511511511511511,-0.03822844399253892,0
GO,0.2772672637741848,0.1080773606370876,8.1353811149033,0.07136524862124169,180
THE GODFATHER PART III,0.8209843366093366,0.00821917808219178,19.529680365296805,0.04019485542482565,70
SHOOTING DRAFT,0.44269565217391305,0.06293706293706294,10.171828171828173,0.12336993429704077,119
GODZILLA,0.21637841061577456,0.14730878186968838,8.222379603399434,0.10592617387756266,281
THE GOOD GIRL,0.8276241742109126,0.022375215146299483,11.643717728055078,0.045611500606520514,0
CHUCKIE,0.8529837475704065,0.10205761316872428,16.9761316872428,0.06485216650994922,126
REVISED SECOND DRAFT,0.3346228239845261,0.12340425531914893,12.26950354609929,0.05673151743282561,160
GRAN TORINO,0.8195778200646103,0.0017152658662092624,15.88336192109777,0.047197903373492195,110
GRAND HOTEL,0.80798939795532,0.35069984447900465,16.593312597200622,0.07306304664653378,1
GRAND THEFT PARSONS,0.836246316431257,0.015701668302257114,16.152109911678117,0.056211079615799846,148
WAITRESS,0.8078611973867409,0.4305150631681244,21.99125364431487,0.052354873491492704,0
GRAVITY,0.8115812029700503,0.011614401858304297,18.91521486643438,0.04541696482506147,0
WHISPERING VOICE,0.8476894881528996,0.07957813998082454,24.834132310642378,-0.05436915357369913,106
GREMLINS,0.7323437318798562,0.053204353083434096,22.908101571946794,0.04078188985566675,124
GREMLINS,0.8458909682668836,0.09876543209876543,21.390946502057613,0.04140332816958463,76
CALLER,0.3380337201664112,0.24659231722428748,9.565055762081784,0.13622390163669235,153
GROUNDHOG DAY,0.8266789947045473,0.09865900383141762,18.840996168582375,0.07566405988148674,139
THE GRUDGE,0.7458660508083141,0.05472636815920398,40.169154228855724,-0.011242827669428123,116
HACKERS,0.8252305113160101,0.12467191601049869,15.503937007874017,0.05981029403718976,112
HALL PASS,0.7805777958159613,0.013719512195121951,16.125,0.09620253423378415,108
HANCOCK,0.8021322137153206,0.1755526657997399,25.3407022106632,0.0020388585167759096,184
THE HANGOVER,0.8156122545764962,0.046357615894039736,16.27057710501419,0.0649934632209856,83
HANNA,0.6677659992147624,0.004884004884004884,20.766788766788768,0.019765566351023573,204
HANNAH AND HER SISTERS,0.38328824339076367,0.9873417721518988,10.760159893404397,0.116976155336328,45
HANNIBAL,0.3077091204296375,0.0,9.167441860465116,0.10067313687087211,5
"HAPPY BIRTHDAY, WANDA JUNE",0.7311200470772852,0.2448,11.9272,0.10181000167176366,0
HAPPY FEET,0.29795134443021765,0.1021021021021021,6.987987987987988,0.13536975071413848,0
SHOOTING DRAFT,0.8267898383371824,0.08434959349593496,14.916666666666666,0.05013503160645272,118
HARD TO KILL,0.20985065685309598,0.4900990099009901,12.138613861386139,0.033395894495032406,162
HAROLD AND KUMAR GO TO WHITE CASTLE,0.6731444801554676,0.10561609388097234,15.098072087175188,0.013495178989308194,152
THE HAUNTING OF HILL HOUSE,0.2384260805665041,0.12609457092819615,12.500875656742556,0.08201095461658837,179
HE'S JUST NOT THAT INTO YOU,0.8064008611766654,0.018485915492957746,17.14524647887324,0.10330711107399189,118
HEAT,0.29928772569156864,0.5044955044955045,9.024975024975024,0.04585821197291316,243
HEATHERS,0.41431616923581505,0.09186046511627907,11.751162790697675,0.082693783489238,86
AUSTIN,0.2052923076923077,0.23697916666666666,8.6875,0.1008722592430458,8
THE HEBREW HAMMER,0.8476639000279772,0.0014534883720930232,26.42296511627907,0.048715919437568964,62
GENE HACKMAN,0.2879045996592845,0.0,7.313996316758748,0.07104658833230262,13
HELLRAISER II HELLBOUND,0.097841833512871,0.04522613065326633,6.618090452261306,-0.005742869492869502,99
HELLBOY 2: THE GOLDEN ARMY,0.7987300197065907,0.06263498920086392,19.69654427645788,0.03776149683251545,128
PRODUCTION DRAFT,0.8091437186820983,0.20538243626062322,25.845609065155806,0.018023028833278134,227
HELLRAISER III: HELL ON EARTH,0.8512559220523822,0.06969205834683954,30.86871961102107,0.03284960297361388,58
HELLRAISER: DEADER,0.25582151986985824,0.10897435897435898,11.760683760683762,0.03952057159430434,58
HELLRAISER: HELLSEEKER,0.3514862822333165,0.10917721518987342,12.14240506329114,0.057038882834337355,111
HELLRAISER,0.18311280556178516,0.16057233704292528,5.192368839427663,0.08030927760398568,184
THE HELP,0.8316284845909997,0.003878975950349108,19.74166020170675,0.036873501845561395,193
HENRY'S CRIME,0.7637210223895383,0.030540328895849646,12.073610023492561,0.09507758848768615,162
HENRY FOOL,0.8852139319006201,0.1570841889117043,23.301848049281315,0.0050931761196359995,157
HER,0.5173699805864923,0.24465811965811965,10.819444444444445,0.1517554970649629,87
HESHER,0.7312932045114605,0.01909307875894988,21.58711217183771,-0.04488640422247845,144
HIGH FIDELITY,0.8696294053071886,0.06357856494096276,20.865576748410536,0.06305438091199597,101
HIGHLANDER,5.443954488540476e-05,0.10492505353319058,0.0010706638115631692,0.0,138
THE HILLS HAVE EYES,0.7789637861285763,0.07827476038338659,25.53035143769968,-0.001490248690474929,115
SHOOTING DRAFT,0.7540786225994822,0.37286380113930606,12.973588814085966,0.08407049947729431,89
HITCHCOCK,0.777617512302732,0.02447980416156671,22.43574051407589,0.0701005771002294,144
HITCHHIKER'S GUIDE TO THE GALAXY,0.7144316529802366,0.06694129763130793,18.726055612770338,0.07597289266606642,84
HONEYDRIPPER,0.45855839076178057,0.0,10.008130081300813,0.08014899315188749,79
HORRIBLE BOSSES,0.7601431426314077,0.037132987910189985,14.124352331606218,0.030992480423183567,121
THE HOSPITAL,0.8487354586321677,0.3262411347517731,29.235224586288417,0.013609938448648131,0
MALIK'S VOICE,0.33416589453329576,0.10465116279069768,8.768498942917548,0.023109496813200524,155
HOT TUB TIME MACHINE,0.8018485567417952,0.03076923076923077,16.63897435897436,0.05049908097620745,90
HOTEL RWANDA,0.8165670918779266,0.04725168756027001,19.506268081002894,0.06002143840580576,196
GIRL,0.8169587873045949,0.24715261958997722,19.64236902050114,-0.011504331980672668,129
HOW TO LOSE FRIENDS AND ALIENATE PEOPLE,0.7909163749841859,0.049689440993788817,19.41511387163561,0.055239497169497206,117
HOW TO TRAIN YOUR DRAGON,0.7919362400375058,0.022427440633245383,22.28496042216359,0.05931755224088828,39
HOW TO TRAIN YOUR DRAGON,0.7715345994324383,0.039950062421972535,22.06242197253433,0.013091806657928506,69
HUDSON HAWK,0.33975028187246836,0.09770992366412214,12.421374045801526,0.04495958485958488,89
BLACK,0.8128009267639286,0.04878048780487805,18.88309503784693,0.050865252802752906,23
FIRST DRAFT,0.8247910728950292,0.2914572864321608,21.449748743718594,0.082072775570718,153
THE HUNT FOR RED OCTOBER,0.8075150655795817,0.011669658886894075,16.359066427289047,0.009350596713691964,0
SHOOTING DRAFT,0.815438211923122,0.27206551410373064,18.955414012738853,0.09613756845006834,110
"I, ROBOT",0.3143767060964513,0.08702290076335878,10.549618320610687,0.06722351520866378,162
AM NUMBER,0.8343976904907707,0.006578947368421052,25.1,-0.012851515045716798,184
SHOOTING DRAFT,0.8344949942973007,0.09223300970873786,19.179611650485437,0.0757447762417843,142
DOCTOR,0.3628516889368412,0.10593713620488941,10.179278230500582,0.11258383714874468,204
SPIT ON YOUR GRAVE,0.8103549626950034,0.02746566791510612,22.373283395755305,-0.0032080092292744093,116
THE IDES OF MARCH,0.7662510390689942,0.004439511653718091,15.346281908990012,0.07023411294160785,87
THE IMAGINARIUM OF DOCTOR PARNASSUS,0.30369918699186993,0.25597269624573377,8.49943117178612,0.07103513207309649,8
IN THE BEDROOM,0.8552696481420585,0.016597510373443983,21.58402489626556,0.039234168747641775,85
IN THE LOOP,0.575050190922332,0.1453344343517754,12.062758051197358,0.04071843449092012,124
INCEPTION,0.3823028927963698,0.05972558514931396,8.703793381759484,0.06020456539447829,285
INDIANA JONES AND THE LAST CRUSADE,0.00635872825434913,0.2128099173553719,0.3285123966942149,0.06666666666666665,145
PERU,0.9198098256735341,0.2076923076923077,50.22692307692308,0.02722980071746886,139
INDIANA JONES AND THE TEMPLE OF DOOM,0.17699115044247787,0.18354430379746836,9.30379746835443,0.04558113603568153,173
INDIANA JONES IV,0.7531556039173014,0.2996575342465753,47.407534246575345,0.04711332016292239,123
THE INFORMANT,0.8205487448920024,0.011727912431587178,21.979671618451917,0.08187347319754162,0
INGLOURIOUS BASTERDS,0.8364144833676773,0.017064846416382253,19.394539249146757,0.059074829698305076,0
THE INSIDER,0.41366616414823126,0.34755463059313213,12.277835587929241,0.0987557670880458,202
INSIDIOUS,0.861182977964136,0.008771929824561403,28.22514619883041,0.007557136333452138,155
AN ARM,0.8015030418704521,0.11764705882352941,27.574555403556772,0.007227706273218312,164
INTERSTELLAR,0.876344236978801,0.04271631982475356,34.185104052573934,0.03604369776207256,247
DISSOLVE,0.000706058867658091,5.0,4.0,0.0,136
INTO THE WILD,0.28596568411790585,0.1844380403458213,13.112391930835734,0.08707812186184626,256
INTO THE WOODS,0.5737445959428001,0.017048481619605753,7.353223228556207,0.0671560913012062,114
FIRST DRAFT,0.8665045733472271,0.016283524904214558,14.337164750957854,0.09258173540614323,47
INVENTING THE ABBOTTS,0.39001013342340823,0.08932038834951456,8.967961165048544,0.02575270324651513,167
THE INVENTION OF LYING,0.8442619311875693,0.0408997955010225,19.44478527607362,0.08370052600765648,72
INVICTUS,0.7922894801936464,0.035758323057953144,27.646115906288532,0.05697529033002545,249
THE IRON LADY,0.6705460138426045,0.09710144927536232,18.955072463768115,0.07462012346627728,135
THE ISLAND,0.27469754498502463,0.04233409610983982,13.327231121281464,0.05038492742183049,25
NIGHT SEQUENCE,0.8058774834437086,0.18416712479384276,14.985156679494228,0.07768053385948442,170
IT'S COMPLICATED,0.4379976717112922,0.30916414904330314,9.472306143001006,0.14743325289014966,80
IT HAPPENED ONE NIGHT,0.8026223235136885,0.6708967851099831,24.133671742808797,0.05036182796042681,0
CHARLIE,0.8380897194456517,0.042488619119878605,26.336874051593323,0.0897829897417016,270
THE JACKET,0.3162937110791761,0.0012239902080783353,11.314565483476132,-0.0010071838312578933,181
JACKIE,0.5113639830379206,0.06378737541528239,11.137541528239202,0.0692525772001653,100
JANE EYRE,0.8834478808705613,0.003693444136657433,22.788550323176363,0.06348280884972789,139
UNDERWATER DAY,0.8317536508969613,0.08736462093862817,14.76317689530686,0.05001046036541972,64
AKA:,0.8548296649376139,0.20399579390115669,25.646687697160882,0.024775407910076378,53
JAY AND SILENT BOB STRIKE BACK,0.8339556685469135,0.17517517517517517,21.015015015015017,-0.026938216549846454,135
JENNIFER'S BODY,0.8195208668416152,0.028968713789107765,22.435689455388182,-0.0006880052729289468,101
JENNIFER EIGHT,0.3855322421179831,0.0025575447570332483,17.95140664961637,0.0018549767281447022,187
JERRY MAGUIRE,0.8403045941751778,0.27804410354745923,22.324065196548418,0.09385515844699495,169
JEUX INTERDITS (1951),0.8679862587927368,0.0009354536950420954,19.854069223573433,0.12828185328185313,0
JFK,0.8574179690393304,0.22808267997148968,33.003563791874555,0.0426502092861153,0
JIMMY AND JUDY,0.8393644859813084,0.11258955987717502,22.98157625383828,0.028633015714444265,49
JUDGE DREDD,0.6897919120533962,0.05019815059445178,23.20871862615588,0.015142413768715862,72
JUNO,0.8359802699333297,0.11901983663943991,17.996499416569428,0.1005659584869096,117
CUT TO:,0.002550499897980004,59.0,50.0,0.14642857142857144,119
JURASSIC PARK,0.28732394366197184,0.032509752925877766,11.40702210663199,0.10260654531692397,0
KAFKA,0.8784294098912598,0.23378582202111614,29.120663650075414,-0.00245566722839449,0
SHOOTING DRAFT,0.8446518252005097,0.19887005649717515,25.46553672316384,0.029995733808675176,210
SERIES OF CLOSE UPS,0.8244675725161414,0.20505344995140914,16.6287657920311,0.07169167876940996,129
THE KIDS ARE ALL RIGHT,0.4258143074581431,0.11907386990077178,7.711135611907387,0.11013935324761238,107
TABLE OF CONTENTS,0.26326232723623594,0.10358565737051793,11.497011952191235,0.07376258708116003,86
KILL YOUR DARLINGS,0.2827285254937988,0.047142857142857146,7.034285714285715,0.09705342333565838,166
KILLING ZOE,0.2875559063404367,0.15265200517464425,7.069857697283312,0.08213554815258221,102
THE KING'S SPEECH,0.5209269988412515,0.09743135518157661,9.954827280779451,0.07045000040762758,90
KING KONG,0.4339926402943882,0.1994851994851995,17.0,0.04170329998732361,239
MAE,0.23941189378977398,0.13233923578751164,6.100652376514446,0.14961058877465136,3
THE KINGDOM,0.3105525620000669,0.11636707663197729,8.778618732261116,0.09992253444339727,148
KNOCKED UP,0.7760537285780454,0.013493975903614458,9.689638554216867,0.114803773635295,162
WIDE SHOT,0.7536037045335723,0.44226044226044225,16.527436527436528,0.09675228520759614,134
KUNDUN,0.004862100762846844,0.009852216748768473,0.19047619047619047,0.28750000000000003,211
KUNG FU PANDA,0.8134376616658044,0.09718309859154929,17.716901408450703,0.05014147701722188,61
L.A. CONFIDENTIAL,0.8589910933660934,0.09021842355175688,21.248812915479583,0.021903005039618974,172
LA LA LAND,0.26528636730303845,0.115625,7.7078125,0.11334386077130143,112
LABOR OF LOVE,0.28091998947724456,0.1083223249669749,9.87450462351387,0.09236447680741156,112
,0.0016140076298542501,0.0,33.0,0.1625,0
AN OLD HOUND DOG,0.8576823128146824,0.004464285714285714,23.574776785714285,0.033268460666961444,133
LAKE PLACID,0.399987380111055,0.2819548872180451,7.943609022556391,0.06328009755052556,96
LAND OF THE DEAD,0.2787365678931944,0.0015527950310559005,9.304347826086957,0.008722835575083947,156
LARRY CROWNE,0.7985395189003437,0.016346153846153847,16.0875,0.08679191296068561,135
THE LAST BOY SCOUT,0.3693515381260693,0.13293310463121785,9.44253859348199,0.015042152670694146,124
LAST CHANCE HARVEY,0.7850961837763805,0.3354591836734694,16.085459183673468,0.0488323126303895,132
THE LAST FLIGHT,0.8528904619293947,0.12411971830985916,16.545774647887324,0.06736323941410528,39
THE LAST OF THE MOHICANS,0.0004684206417362792,148.0,12.0,0.0,1
THE LAST SAMURAI,0.0199237401669472,0.19401041666666666,0.7552083333333334,-0.000535971964543411,179
THE LAST STATION,0.41822943949711894,0.06390532544378698,9.44852071005917,0.10304908665757728,125
ULTIMO TANGO PARIGI,0.7998567650947555,0.0031120331950207467,15.061203319502075,0.033333054054207854,45
LAW-ABIDING CITIZEN,0.37583451898872716,0.17391304347826086,12.105757931844888,0.034379292220201314,210
LE DIABLE PAR LA QUEUE (1969),0.8508216999469871,0.000715307582260372,17.220314735336196,0.16952144041696307,0
LEGALLY BLONDE,0.40873373695736187,0.21596724667349027,9.743091095189355,0.12624052828000212,128
LEGION,0.8368237732022398,0.0641025641025641,27.037037037037038,-0.0024195167843376335,96
LES MISERABLES,0.46206991372495104,0.06892230576441102,16.845864661654137,0.0750312804479471,132
LES TONTONS FLINGUEURS (1963),0.8959493429216916,0.0009208103130755065,25.927255985267035,0.10448430493273546,0
LEVIATHAN,0.26016738294503505,0.2693498452012384,8.902476780185758,0.053566976066976066,20
LIAR LIAR,0.7747226242161119,0.1478743068391867,13.358595194085028,0.08797397295411205,81
COLLEEN,0.8708767763719343,0.043225270157938485,19.51039068994181,0.031138525024086233,175
FIRST DRAFT,0.8261689621896657,0.14693446088794926,19.91014799154334,0.017266762760110937,178
LIFE OF PI,0.26987212276214834,0.005076142131979695,13.390862944162437,0.09048653831548567,123
SHOOTING DRAFT,0.855593220338983,0.08196721311475409,21.90549662487946,0.051920920470538826,130
LIGHT SLEEPER,0.7256618574029976,0.29926108374384236,12.759852216748769,0.006572545442503725,0
THE LIMEY,0.41591382904795,0.20634920634920634,10.23076923076923,0.0684102548926768,125
LIMITLESS,0.7713358261083946,0.016339869281045753,20.44880174291939,0.030411445891162556,187
THE LINCOLN LAWYER,0.7618494330702352,0.06403940886699508,15.611658456486042,0.028154647295684208,142
LINCOLN,0.8167602245388933,0.04371002132196162,23.888059701492537,0.020453360533951567,102
LITTLE ATHENS,0.7907403331132145,0.09566639411283728,17.623875715453803,-0.027503136279927454,153
SHOOTING DRAFT,0.8180425531914893,0.076,14.418,0.08242960037865714,112
REVISED DRAFT,0.8217430807939614,0.10161662817551963,27.153579676674365,-0.0016279181784986157,144
LOOPER,0.8602263753619374,0.012968299711815562,32.96253602305475,-0.01754268420813604,317
GALADRIEL,0.35861490990819395,0.1910902696365768,11.036342321219227,0.04014298243843703,139
DEAGOL,0.2748800112930548,0.44086021505376344,13.95878136200717,0.05361279487025018,199
THE LORD OF THE RINGS: THE TWO TOWERS,0.7390591864276075,0.002472187886279357,18.95426452410383,0.014537410903970394,0
LORD OF WAR,0.34267225256228023,0.4808510638297872,12.994326241134752,0.048540435167419335,139
THE LOSERS,0.750320771753077,0.03090727816550349,15.741774675972083,0.03293624367226342,130
LOST HORIZON,0.81064784175307,0.27372627372627373,22.025974025974026,0.07506337308073201,89
PILOT (OVER),0.3820778779119197,0.06832971800433839,9.748373101952277,0.08270803347985652,233
LOST IN TRANSLATION,0.8099534127042816,0.1031578947368421,23.05894736842105,0.06059756047620125,117
DISSOLVE TO:,0.0014308792984075698,7.2,3.1,-0.7,107
MACHETE,0.7841674844618908,0.01957585644371941,19.553017944535075,0.0071097388450329395,155
MACHINE GUN PREACHER,0.792656217918007,0.02043010752688172,24.906451612903226,0.0008610097464264074,251
MAD MAX II,0.7410956155312531,0.004329004329004329,63.95238095238095,0.01371575787568859,4
NARRATOR,0.4471288935853407,0.016877637130801686,11.22242314647378,0.03848996687566659,307
THE BIJOU,0.3836054063542215,0.2236842105263158,11.059716599190283,0.15001545357200136,126
SHOOTING DRAFT,0.8582053933656829,0.12664640324214793,21.861195542046605,0.04758329255946893,93
LOUISE,0.002227459082545114,9.0,34.5,0.0798611111111111,169
FULL YELLOW DRAFT,0.43681050849196984,0.12562814070351758,8.555778894472361,0.07287686911326105,93
THE MAN IN THE IRON MASK,0.33752439573637594,0.009628610729023384,12.370013755158185,0.10238555618068276,131
CREASY'S VOICE,0.30928424422593187,0.07701019252548132,9.19026047565119,0.08237503731900282,182
DISSOLVE TO:,0.024018285371702638,82.66666666666667,213.66666666666666,-0.16345526695526694,172
MAN TROUBLE,0.36574385877849064,0.21743810548977396,11.106566200215285,0.07111017255724772,147
THE MAN WHO KNEW TOO MUCH,0.2537498026419662,0.02786377708978328,9.951496388028895,0.09845606915339858,487
BY,0.8134023285899095,0.007936507936507936,17.82199546485261,0.03609644017376883,11
THE MANCHURIAN CANDIDATE,0.38637998258697054,0.17718446601941748,12.387135922330097,0.06752444082812571,146
MANHATTAN MURDER MYSTERY,0.8071636605181135,0.0029791459781529296,15.687189672293943,0.10382154533314847,0
SECOND DRAFT,0.11376814203911118,0.32964601769911506,3.4944690265486726,0.08669726434124338,122
MARGARET,0.7685595418197536,0.01059001512859304,14.346444780635402,0.06721030479182635,173
MARGIN CALL,0.46143617021276595,0.016771488469601678,9.457023060796645,0.0161481356196546,75
MARGOT AT THE WEDDING,0.4466607020683122,0.09893307468477207,8.231813773035887,0.0350902543810853,63
MOCO,0.19870110916520725,0.3279742765273312,8.755627009646302,0.05009420631182288,120
MARLEY ME,0.7787496583232457,0.04864864864864865,17.966666666666665,0.08906850453106332,219
MARTHA MARCY MAY MARLENE,0.8010859197299876,0.0,14.16083009079118,0.05773826086477413,106
MARTY,0.8569221111593993,0.2182061579651941,23.75635876840696,0.04035436826125977,0
THE MASK,0.8457003219425158,0.07150050352467271,21.956696878147028,0.038719778963984305,114
THE MASTER,0.6540840745924956,0.0014695077149155032,10.64364437913299,0.08061012415257698,125
JACK,0.28438171715942734,0.08320251177394035,11.007849293563579,0.06463953161533809,4
WOMAN,0.024091937047122352,0.0,0.903114186851211,0.030606430606430608,159
MAX PAYNE,0.8427632973087519,0.1505016722408027,22.16833890746934,-0.007636384495673279,73
MEAN STREETS,0.6950925971410326,0.04974489795918367,18.0484693877551,0.03827136349735222,100
THE MECHANIC,0.8196565854980188,0.030015797788309637,38.23380726698262,0.04093533470323117,244
MEET JOHN DOE,0.8218705937646874,0.29305680793507666,23.65193868349865,0.09039410950703695,0
MEGAMIND,0.3771516692368608,0.08198757763975155,11.240993788819877,0.09686827660357075,104
DISSOLVE TO:,0.00046980062835834044,103.0,16.0,-0.4,184
MEN IN BLACK,0.8342696629213483,0.017391304347826087,18.078260869565216,0.06469376195861341,30
DELIVER THE GALAXY,0.009158445029676507,34.5,116.5,0.08594771241830061,139
THE MEN WHO STARE AT GOATS,0.47025071722589495,0.05502392344497608,13.528708133971293,-0.001778232091820916,157
SHOOTING DRAFT,0.8363636363636363,0.15254237288135594,21.440677966101696,0.01993003980961587,215
MIAMI VICE,0.32217968925917584,0.28678678678678676,10.741741741741741,0.07464320310936023,169
MIDNIGHT EXPRESS,0.6105251906221051,0.3458646616541353,21.472431077694235,-0.018001637096223256,0
MIDNIGHT IN PARIS,0.70256445232574,0.09615384615384616,12.381009615384615,0.1727321252984969,69
MIGHTY MORPHIN POWER RANGERS: THE MOVIE,0.3102168618810159,0.04479578392621871,7.048748353096179,0.10573795753231231,122
MILK,0.7483195183306528,0.11244019138755981,21.705741626794257,0.09253474695721553,156
PETER (OS),0.20522563092222534,0.07363013698630137,7.491438356164384,0.04506015787440373,97
MINI'S FIRST TIME,0.7689689293489016,0.1107981220657277,18.24225352112676,0.05127889362588365,154
DARKNESS,0.8625210445248415,0.14725568942436412,32.234270414993304,0.024542951890030026,145
THE MIRACLE WORKER,0.7014204545454545,0.00980392156862745,24.205882352941178,-0.0025028209465295585,10
MIRRORS,0.2491453316113348,0.04753199268738574,11.990859232175502,0.06934639249639249,118
PULL BACK TO REVEAL,0.6571428571428571,0.0,184.0,0.2148809523809524,0
MISSION IMPOSSIBLE,0.35493291573200153,0.1527027027027027,11.332432432432432,0.060476099370571725,28
MISSION: IMPOSSIBLE,0.2979876872185978,0.06715328467153285,9.46861313868613,0.05364609059294525,209
SHOOTING DRAFT,0.8505441354292624,0.08171206225680934,23.948443579766536,0.052215575757140434,164
MONEYBALL,0.7495342113716672,0.018244013683010263,13.302736602052452,0.10055829001034446,199
MONKEYBONE,0.2917807177615572,0.0847953216374269,11.220760233918128,0.10294467901555725,137
MONTE CARLO,0.7975927004465152,0.05030355594102342,17.816131830008672,0.06997392618604745,150
MOON,0.2699444734469176,0.16261682242990655,10.631775700934579,0.09076508942522017,146
MOONRISE KINGDOM,0.8829657585407085,0.0166865315852205,26.769964243146603,-0.0018184423573511302,67
WHITE BACKGROUND.,0.8140671894665504,0.06673306772908366,16.75,0.09491197900025666,118
SHOOTING DRAFT,0.7693631669535284,0.43780687397708673,16.4607201309329,0.06560243047286404,80
MR BROOKS,0.39983877468762596,0.09728506787330317,12.343891402714933,0.09567492996996099,161
MR DEEDS GOES TO TOWN,0.7592002888939956,0.3107822410147992,16.29739252995067,0.07836154939831429,77
MUD,0.847482627507539,0.008348794063079777,23.984230055658628,0.020050061151833762,144
SHOOTING DRAFT,0.8031054724483999,0.15736040609137056,21.528934010152284,0.06172387640472751,124
